,lab_id,drugA,drugB,ICxx,ICxxA,ICxxB,min_CI,Ca_min,Cb_min,Ca_range_lower,Ca_range_upper,Cb_range_lower,Cb_range_upper,equality_A,equality_B
0,10004,HESPERIDIN,TRAMETINIB,0.85,0.0,-3.3517269661027447,1.7963162449731143,[1.],[0.00035429],,,,,greater_than,equal_to
1,10004,AZD4547,TRAMETINIB,0.85,0.0,-3.285709171251445,3.3166771051708657,[0.08234429],[0.00167523],,,,,greater_than,equal_to
2,10004,NVP-ADW742,TRAMETINIB,0.85,0.0,-3.285709171251445,2.7432398691848,[0.00486054],[0.00141835],,,,,greater_than,equal_to
3,10004,GSK-690693,TRAMETINIB,0.85,0.0,-3.285709171251445,1.518301678521659,[1.],[0.00026846],,,,,equal_to,equal_to
4,10004,CRIZOTINIB,TRAMETINIB,0.85,0.0,-3.2929111125079507,2.235150965541454,[0.00513786],[0.00113605],,,,,greater_than,equal_to
5,10004,GEFITINIB,TRAMETINIB,0.85,-1.435467827762297,-3.284508847708694,0.9429124689573406,[0.02429399],[0.00014582],0.02298273722084429,0.024293986428218364,0.00014581630209535017,0.00018205147944532494,equal_to,equal_to
6,10004,FULVESTRANT,TRAMETINIB,0.85,0.0,-3.285709171251445,1.973529043231594,[0.01056923],[0.00101672],,,,,greater_than,equal_to
7,10004,MLN120B,TRAMETINIB,0.85,0.0,-3.285709171251445,1.6665572147461871,[0.0045982],[0.00086082],,,,,greater_than,equal_to
8,10004,IXABEPOLONE,TRAMETINIB,0.85,0.0,-3.3073149950209615,,,,,,,,greater_than,equal_to
9,10004,I-BET762,TRAMETINIB,0.85,0.0,-3.284508847708694,1.7651267571630198,[0.01319567],[0.00090993],,,,,greater_than,equal_to
10,10004,NILOTINIB,TRAMETINIB,0.85,-0.9320042113097626,-3.285709171251445,2.117544336477579,[0.07369524],[0.0007704],,,,,equal_to,equal_to
11,10004,GLESATINIB,TRAMETINIB,0.85,0.0,-3.285709171251445,0.2856391142454779,[0.00411523],[0.00014582],0.00411522633744856,0.14341805970759322,0.00012345679012345698,0.00014581630209535017,greater_than,equal_to
12,10004,BGB324,TRAMETINIB,0.85,0.0,-3.285709171251445,0.2560691844922185,[0.00411523],[0.0001305],0.00411522633744856,0.459876838497501,0.00013050045148714826,0.00018205147944532494,greater_than,equal_to
13,10004,AXITINIB,TRAMETINIB,0.85,0.0,-3.285709171251445,0.2856391142454779,[0.00411523],[0.00014582],0.00411522633744856,0.6781421963699804,0.00014581630209535017,0.00019243818211829708,greater_than,equal_to
