,lab_id,drugA,drugB,ICxx,ICxxA,ICxxB,min_CI,Ca_min,Cb_min,Ca_range_lower,Ca_range_upper,Cb_range_lower,Cb_range_upper,equality_A,equality_B
0,10004,HESPERIDIN,TRAMETINIB,0.65,0.0,-2.433479455898305,1.277750104025834,[0.48611449],[0.00291774],,,,,greater_than,equal_to
1,10004,AZD4547,TRAMETINIB,0.65,0.0,-2.473090132809085,1.8069933294742637,[0.02298274],[0.00600216],,,,,greater_than,equal_to
2,10004,NVP-ADW742,TRAMETINIB,0.65,0.0,-2.473090132809085,1.8925755035555465,[0.00678058],[0.0063446],,,,,greater_than,equal_to
3,10004,GSK-690693,TRAMETINIB,0.65,0.0,-2.473090132809085,1.194128435060477,[0.45987684],[0.00247033],,,,,greater_than,equal_to
4,10004,CRIZOTINIB,TRAMETINIB,0.65,0.0,-2.4682888386380815,1.3433516874937197,[0.00641461],[0.00454802],,,,,greater_than,equal_to
5,10004,GEFITINIB,TRAMETINIB,0.65,-0.9782942310215124,-2.473090132809085,0.6160805471266368,[0.03786823],[0.00086082],0.009998762562988586,0.08704233743747468,0.00014581630209535017,0.00291773514027685,equal_to,equal_to
6,10004,FULVESTRANT,TRAMETINIB,0.65,0.0,-2.473090132809085,1.3692141669314242,[0.01741472],[0.00454802],,,,,greater_than,equal_to
7,10004,MLN120B,TRAMETINIB,0.65,0.0,-2.473090132809085,1.2152438499849694,[0.00543099],[0.00407032],,,,,greater_than,equal_to
8,10004,IXABEPOLONE,TRAMETINIB,0.65,0.0,-2.4586862502960742,,,,,,,,greater_than,equal_to
9,10004,I-BET762,TRAMETINIB,0.65,0.0,-2.473090132809085,1.5184585441364644,[0.00800863],[0.00508178],,,,,greater_than,equal_to
10,10004,NILOTINIB,TRAMETINIB,0.65,0.0,-2.473090132809085,1.8760190133595254,[0.09200842],[0.00600216],,,,,greater_than,equal_to
11,10004,GLESATINIB,TRAMETINIB,0.65,0.0,-2.4742904563518358,0.1696627585074156,[0.01394853],[0.00052244],0.00411522633744856,0.7168326886700261,0.000299962876889658,0.0006522678503872678,greater_than,equal_to
12,10004,BGB324,TRAMETINIB,0.65,0.0,-2.473090132809085,0.17894000179505676,[0.00543099],[0.00058376],0.0054309886069260835,0.6415399935942269,0.0005837567387385048,0.0006894821166253297,greater_than,equal_to
13,10004,AXITINIB,TRAMETINIB,0.65,0.0,-2.473090132809085,0.24372943522860344,[0.01474435],[0.0007704],0.00411522633744856,0.8009619176928615,0.0005837567387385048,0.0009618452499767526,greater_than,equal_to
14,10004,SGX-523,TRAMETINIB,0.65,0.0,-2.473090132809085,0.202820993390407,[0.00894854],[0.00065227],0.0043500150495716025,0.7577306150486957,0.0005522489183471572,0.0006894821166253297,greater_than,equal_to
15,10004,GILTERITINIB,TRAMETINIB,0.65,0.0,-2.473090132809085,0.26531842469300926,[0.00945909],[0.00086082],0.004860543403178332,0.8009619176928615,0.000467566916926124,0.0009099303933773614,greater_than,equal_to
16,10004,GDC-0032,TRAMETINIB,0.65,-1.277031884006618,-2.473090132809085,0.1484232700707708,[0.00513786],[0.00017223],0.005137855179559971,0.009998762562988586,0.00013050045148714826,0.00017222539104977516,equal_to,equal_to
17,10292,HESPERIDIN,TRAMETINIB,0.65,0.0,-3.01203540350424,1.9450115299054354,[0.02056874],[0.00187184],,,,,greater_than,equal_to
18,10292,AZD4547,TRAMETINIB,0.65,0.0,-3.0108350799614887,1.5825386250821591,[0.12835411],[0.00141835],,,,,greater_than,equal_to
19,10292,NVP-ADW742,TRAMETINIB,0.65,0.0,-3.01203540350424,1.856396797561647,[0.03582432],[0.00177081],,,,,greater_than,equal_to
20,10292,GSK-690693,TRAMETINIB,0.65,0.0,-3.01203540350424,0.7966004397082593,[0.41157356],[0.0003745],0.18927314913675028,0.8009619176928615,0.00012345679012345698,0.0007704014159451503,equal_to,equal_to
21,10292,CRIZOTINIB,TRAMETINIB,0.65,0.0,-3.0108350799614887,1.8216160184226977,[0.00606838],[0.00177081],,,,,greater_than,equal_to
22,10292,GEFITINIB,TRAMETINIB,0.65,0.0,-3.01203540350424,0.796353264954869,[0.3893592],[0.00039587],0.15160058450033856,0.8009619176928615,0.00018205147944532494,0.0008143556341181601,greater_than,equal_to
23,10292,FULVESTRANT,TRAMETINIB,0.65,0.0,-3.0156363741324923,1.5759814080005277,[0.02174226],[0.00149928],,,,,greater_than,equal_to
24,10292,MLN120B,TRAMETINIB,0.65,0.0,-3.0108350799614887,1.382863466557033,[0.00716744],[0.0013418],,,,,greater_than,equal_to
